order_id,seller_state
ba9bd6945bfd574bc44edb1a6276a198,SP
161743a94abde3599def5bdce166684c,SP
035da499656c96f8f1cf920dd57ddc49,SP
62f57626e12b27935d0f8bd53594d616,SP
b4c378fc7efa4921d498214f89ff5f52,RJ
d8c637c43a0a5a1c7ee79aad5ae359a2,SP
0b29af0ace8656af84d2a20b635e697b,SC
81181d82c573fb30b92f2af5153bb1d5,SP
28deb75c8cd00d9b37fc3376aca1cc09,SP
17d22657f0987dcb5df8abd4fa057f8c,SP
678f8df5b1e3e9e562a7587b5a1143ba,SP
b62939b805109a6cc3874aa9ae3ac253,SP
dddb0be31f3ee940cb28224f09315978,MG
fea4df6f0bd3b6a85cfe1555dad66203,MG
a90cb228a7ad5657d36829d1248d163f,SP
45e54aacb62da6bd3c079f5148d52d27,SP
6da26425f18bd6e1d4be0e8be50162a3,SP
823fe1a57db195a2e5cf3e1297d831cb,SP
e99a451628b46086835d5da0bd58c932,MG
8bf4eb65d620b4b9cdc2c6c6dd4934cf,SP
ed712eeb5678e9923b98f99407110d9d,RJ
60f5ff66c997c51c2563dc9c38f17c35,SP
063bbb83c80ba8c04934c9ff389be77a,SP
c7cecd72d8b7b272d7373802da9b302e,SP
9f9d6c357b70abad67fe261ff6499a1c,RJ
bb5a21810a3c7edf1efb45309d98aac9,GO
662e8576975a6bcc2c504d5a8e650553,SP
867318eda451a721d23a5e0fbc82fcc9,MG
9d8b70a59accfd6e1344d2d23d5b8ceb,SP
523824180b3b651c5d233b761bdd7597,SP
5c1b09b16e9d36654fedd10fab2b7861,SP
26e91b596719ec194aaac895f6d2554b,SP
25080237d0a969f93948203985e3b324,SP
1b2ea47a491df032b8a995d37f045681,RS
3a81f00da2cf9c1ef4f30b34bf435c62,SC
85dc824b1242cdb72addcef5b3ef4233,SC
bb2f21010cd5289802f3b79c1bcdface,SP
ad00d9efa7d8a86cf5722b4f79e9900c,SP
a89b268d1a28bab0770e650f25232b06,RJ
839f4f226f1d843a3922ddb8b3637cc3,SP
52619537cf1e982e097feae63cd2e083,SP
d17f9e855544f741648a953891e93288,SP
9b4b9dac4727545d6a2a43633e62faf9,RJ
38303e0a3dce8b2bce37ca13b1c3f9ac,SP
98e94d121fb6444de93e426ceeb1e0e0,SP
e08f922f045b1291625cda1c4187c7a5,SP
814e45bc69c7eb4ce275408afbec6633,SP
0dd8c916a4beb8512a85d15c9ba4c82c,SP
40968775de06095dbc53bace39038550,SP
ad829c3ec314b40679b5cf05f1f27025,SP
8c1b3c003ccc7719485c46e10b176d4b,DF
540b0c68a4bc555477ee033cfb99b095,SP
64f342fec608b8d7ec942b807e01652d,SP
b40c4af3ffbbc82b406eb247212668f9,SP
3010b556dbf5afd68de2811b5ce72dab,SP
5981274f06cf3953980d92c65e01d6f4,SP
1e4d22706831af396dafda3b8e91c30e,SP
8ecf04501b91702b0c93522081cea66a,PR
e07a6c5dd28e6b5ec4806a1ca8325e3b,PR
a9f3eefeba2b707e39dfc81dea76cb3a,MG
38428b9d195d4ce34ece330a56375cc6,SP
c9fda8a29af551413a142b672cd43b39,SP
261a8ca735b8270388b09a99abbb1cff,BA
ddff0e1a8a73007a387e5edb05973958,SC
a128fa11811ef2e305f9e43d289b2d36,PR
640883769bc5da4a077725646dc9995a,SP
82d3f1b33d98fe40e57af92e75f36e01,SP
fbefd252743521f142346bb5fa7a422e,MG
da7e814c079cfdd00249b4127a6581e9,SP
35ee767c6d8dd29df4b683ac20d34c9b,PR
4345c17bd8c32982e0456521679480bb,RJ
0b7e2039e06db8ce4bb3eb25e8659a51,SP
ec0bc44edd6eff22baea2a84bf6c0404,RS
5dbdb8a54c3c54da706c4b123ea075bc,SP
95d2dcc6b6e2bf808404646e04b9748f,SP
fe9b5da05a7ca954d7dd62c7ebde8f51,SP
51942abe49111ec0fb49141d451793df,SP
7f7c84dc8cc814c4354d21d64ed73a35,SP
1e09b85a1e6ef1c95b4c08e874ef7ff0,SP
e72b18b71e5d982de591478a060b2821,SP
55fd9417304208e5b59e67ff2e1c4ae5,SP
bff383eef89a311b25dbb9e0432402a3,RJ
f96187641653e607ec1001aff62bdff0,SP
3083d0620c7cc835cb4c90a8b4895eda,RS
ccb8a2df9d55cbe0cbfe1c2f305b1f09,SP
f7445b0cae0fd4d05894171adcc55931,SP
852ec507c9db5b3b1086cb9e6d89c697,MG
73207c3f43cbf7bc33ac5072aca58e46,RJ
7638719ed77aa57687d32db4173ace35,SP
fcb9ec0e86e6d326a21a96c2008c8610,SP
d6a1d76fa4b149278faebfac03272bff,SP
88b59e460a4c71c9cb07132bc7546161,PR
8bebfac09d9574a3739d28cca22a213b,MG
45de27572f22822e03786f094dee22f3,SP
0cb316841c24af560f6af0e3fb36137a,SP
6c8c2eaa3f73e88dd6dec1b8e00648e3,SP
2d636a17cd38ca705cd5221ea22861f6,SP
f0df1737153829ba66d5269909e929a9,SP
fd87f26f55d7a60ee6f71530b416e808,SP
0b97599dd090a41840a4edb5e521bc4d,SP
8d32360fedf5e2db2c001122d2fbf799,SP
4477da12913cb6bd85fc066f52b27f91,SP
21f7d9bdefa71a3a6edc8c9b7b733b47,SP
5885c796cb862fec64a0110914c9a1e9,SP
c594dcc4076734aead2277d898c2d187,SP
8f7f2f0dcfec9c2701f19910bbc20444,SP
8cb07e7e810ad9e5f33062cb4735d488,SP
6dcb51857ca646a4809ea67184d43e46,SP
7aa23447e2b8d82e2355605aeac705b4,SP
0fc1636daf8efc7bd56e6da2ca229656,SP
fe16cd489dc12547d392b20401886aa1,PR
bb112b59b8f03e372acab987c036fbf3,SP
a5c2a3264abb412912756339fbd24c0c,RJ
fcfd8bab72ae1dbc9cf765c96b4f681e,PR
86a8dda933d2f5ead748b61f816fd181,SC
529a75fb210fa78371c2b71fa96f8b71,SP
2d15f5afd65b730a72135678ea3487d2,SP
e5b2ffcb8f2da06d6e3c42b180a41a5e,SP
047d317db3c34ff477eee816660e44f0,SP
f37316634729e88e0ff154d42b6219b0,PR
52a0f6c103d6b2a22b489ebf37c5a504,SP
181ff95f97fee531c4afa9e882186f18,SC
4934625cf407c998d90cf5a58075e0f1,SC
6359393f5003c79bab5ff0e3f3b42656,SC
9e7029a8fc76193e3b55064b698c4b4f,SP
03772e1a30e1a11c351ff80f0e20263f,SP
908e9be16fe93027637f6ffadae3bd15,SP
9ba6ed4d05fa307089d6c81bd8b8400c,SP
c50e38fc8b688b01c6a4109a6e075977,MG
3feb755ea67c811b8216af69e346e07c,SP
d78264dfb6f861bf1e46f2dd57e89ab2,SP
9b41711934b43494976d4412d62deb1a,MG
3379d980824f0aa5dab057f2530759bb,SP
7df5b9c1787d425d92ce5b4dacc70c34,SP
79057e5ff7b1867d1bad7094113196aa,SP
b82ba1f1f32eec47bc90651a5bb6dbbe,SP
41c3d0e8ca38e1a1948bdfbb842c1f27,SP
2eff66aa79a98f80268d0632d8b0c6e1,PR
d210227507b75e9201982282bd334a70,SP
92af6caa17b88fab18c4c443739e1f13,SP
ec61ed5b0c3025621b3c2f416ebbcfb3,SP
1801ac1e33ecd0aaf015d7b7c0e70204,SP
00a1e977cf6e672402963940db55d919,DF
685b6ac77f0d5c2dc070c3016e8bfe4a,SP
400aa5c769fda1017c9b3a3075a8aac3,SP
2da57b1db9c95f9cfdbc6947115a3ab9,MG
46d276d1bd7ed3c213c4a8b2f19e19cb,SP
55e62ea5906d028721528c19cdd49bb0,SP
92ebca361a35d3b733c6b4bb54dc673a,SP
688a1fb5a54c53aa2933100d86c19f72,SP
4ee4c7c2fa34f8e2a66accd827f53d1f,PR
d23d2182819dd427049cf791f8b3f622,SP
664fffdda32d46c6b21de73112d0a468,SP
9ba5f335615c19f72ea3979596379dec,SP
ec336abeb94427ad09db080acc143373,SP
acee82e21828ddd887e48ad3afc6704e,SP
74973f83083be040a56dfc7209f45fc8,SP
bdf9c2bae94a8aed4105d0206d1e77a6,SP
2df0229081c89bf92df7de9f51cef7f1,PR
55e6c58fec03654f425a4d47cf4631eb,RS
bf6382f94979a0be448a705ce5d3a974,SP
8add635e672a6b52fa66cc99d940ab8c,PR
62d4317f23a821e49febfee95a41b0d5,RS
09c6ca023de352874ee4fda218d19a81,SP
68b37c61acb057cd5047ff23bfeb540b,SP
8a9c85020206b99d373e46acae940127,SP
88e2adba13194300be8cfaeee4512133,SP
3b9a17f139dcef391577a6dd21f65093,SP
52b9a4ef7e4655cb918edd7613606ce1,SP
9ccd75b5f3444a2dbf104b9cdc1183a1,PR
d7c0a751614a0ef7306fb96836c0df57,SP
06093968558c2db43ddc36679aacc280,RS
48bc7c3a0885049a0bf2d42d42421de2,SP
42ee4f991900767ba353278c7c4f4df3,SP
4dd1f29debee7ab872c8919f35a80070,SP
9d7ab082d6d8a4b069683e5a77db1261,SP
051d564ccb0a1e50070ac26704a2ba72,SC
67054420c38f2db9d12db40e122f02b2,ES
91260d5d88d51354a02afecbec80995a,SP
e46cadf63ee53cca6065ae0affdd1d83,PR
869f864e7f2f978dbcd94854775ef0ac,SP
d67fdefdd78c824692a1f0cab56e71c5,SP
43ab73c0fdb75dcd4b4ef724da1541c0,SP
5c5bbd6db76559427661810d806bae25,SP
cfa852b36d4337ce761694088ba477d8,PE
4d2e2634819452adb3313ccb5abd344f,SP
68d1c970d581919895404c1e68e0bf3b,SP
cdd4fd6abe91d418574b7001b682cf87,RJ
07166782eef2ad2a57e415ec606fa7c3,SP
eb9f60e17d14840ff128c124a67fb158,SP
2e5763acace24933483420e74a222c5e,SP
bb95bf1d97c8c2a8e327a7e4b0add9df,SP
5f85f13b7f5a2f767c222724ec8f2525,SP
2fd47b273ede4fe30db2d0813629b638,SP
54a6545f89aadb5724b75a5a6a1f7837,MG
865373eddd40d33e64fae3956b3878e5,SP
c0e4c3df961ce7e499b939145554c4a5,SP
51db60a37211444535ec72de7673fa41,PR
f1c5f3e9df9be5699de80cb4eec88c04,GO
d1e1299424589b6fbfa531fc49452f01,SP
0d2046f9274a9bbfe1ab9488931befbe,SP
75b807e20fa82b17f1c29a7e140e88a3,SP
4c9d3ec7ae34a9dc7654d74bc52134ae,SP
b8529452a8ad8e7009333b957f87412c,MG
2c398232e6fe6bb3416c2cd54a5b0b28,SP
14bba6d3df6ead296d2626315da5e5d0,ES
7b564c50e97389bff9754fc6f189fef2,RJ
b88097025fac360c0367799f94ab9a66,MG
1fe609182aee60558c018f43975cfdd6,SP
fa6e00b909d5805dc02b5456fa40778b,SP
2f000c3fe98bfb40a47105b66f081368,ES
686c017e3f991d5b96cc80cfb89d7d4f,SP
c11daae957ee4447f2aa894fcdf28cac,SP
9c1670b5fcf655219f68438d3b3741f1,SP
d3ea9c99eac9b669d0d3b94941d57aac,MG
99a6742739034cc06392ab883f64359c,SP
26d821f4e6c14dc9a3b4cf118c806fbd,SP
b41f51ebf23530b00f69e5602f81a653,RJ
51b75c5c75f715e5c1fbe8300ede89bc,SP
3a56d0fa36b997b13c3e9eee5128b7fa,SP
f92a6f19e38304269bc7688a2953934a,RJ
47c811e3a9f61aaa4fd8ef2055c47643,SC
9317022d5ffa1f322c79fb62a5871291,SP
9e22fa092a2a1bb489823e54d3b48309,SP
61b1a1b503fca87a7d950193e5c706d3,SP
56d1fb4a6598e5323822ae47a4d14c9d,SP
6f6d300a348d527dbd7f0ae9cb12aa86,SP
9e02d72f347640b319a659ea810f90b9,SP
d57eab70175d8611d6a811d6c2af63ae,SP
d8ded99e3d8a9de0aba5037f97743cff,SP
81757cfaa9d5ebd87fd0021a808f4ca9,SP
c1712cb5d91f5d05267fea1773f3aec9,SP
67f3abeed9af76e949274924f0135aec,SP
28b555be47c43251934a9396c88f76bb,SC
9a07b32ac6acb2734d3da27111fafd4f,SP
2eb9acb468887e2f0e93b35344bd3656,PR
b1d817ac8ea07419070180cf22b19fdb,SP
a8666b29dbc635b3a029b1ed84fa8df5,SC
1cb784620db9daf2fb6c870684c2aa1f,SP
4e0db43ba51c0e0ede8c48b094526132,SP
350effaab10ac33b956650cd4eb15388,PR
6d9ce5b5461904a50d649dd753f6b5a1,PR
56a458ff4a4d0dc8ecd97b7dc2ba33b0,SP
5433b741dfe7d213ecb113966b8f6e49,SP
0180ebc47853bfc5997af28f5a7e8849,SP
a700f0d56b491f7526847957172ca70a,MG
67648ec95026605e68918a83edf5f13a,SP
a7cea68c8e5f1086a3267d2972a50646,SC
e11c0a03163b8110243cfb64df2b07d4,MG
a5de49b89abc3dc11c62233db13c771c,SP
78b99587901ca93f15236685f0ff1b39,PR
1c645c637d660f702ff19c8577482a08,DF
88986b613097da641340bc366a2d91d4,BA
1bda188949c33f08bbd8a295ecd2c05a,SP
bae57c09bbe07561fcbfefd604dafba8,SP
7c2074d65188839dfee681e7bb264365,SP
11769750147cf0a49a396b01ca004300,SP
36e58b4c22ccc72a859dd70a840db411,SP
62194497cd66edf084b172f8cdff8235,SP
c623027b13d1646c30164b5b7017489f,SP
5f2ca185b50a74d71d7db083f0d11b4b,SP
3213c825fd43c3d2aa27fed77ef29519,SP
f0a855bc72e2b9252c598b6ca1c609cb,SP
f71915184c3ccd8f36251500f01de53a,SP
78d1a1bbbf97f4303c3f844a36ed66c5,SP
cc7a31d7b05b15f82757614d415a1d08,SP
99e33e27f532877aa1da2d36a5d88066,PR
54787cae1cb90fdafe197fe2bc300cd0,SP
571ae93d1696ee933348dd3de7a44efb,SP
5fa163d53dbfa40c6363e9e47f6bb809,SP
7844d2f4784ca5e03bf47dd1ac050bc2,RJ
9ae0aced36093f0e2cb7510c20b7ffc5,MA
b575b2a70c40af121dafa8731ada46c5,PR
e92dbc16b2df28e1edb1d957392cca07,SP
78fe61feb61fcd8421082ee8888cd93f,MG
f4c004e98b41b61d8b656fed541bbd99,SP
3e05b487699bb38012c6b974d36a6a56,PR
20e3ed55e75cbbc8176170866df9d1be,SP
23c0ee95c373bc03c130af0736cb6101,SC
71cefe5177d8b6b11dce9fa4060f01cc,MG
5b9075f2428968c2587dad5024af0f63,DF
6498d67586b0908cad595ae0c3638205,MG
a8a08e0fd728b330f66a352aa4c9a1cd,RJ
1ffc479954398d74d9e8e0df789842fe,SP
23fb82faac9266fd7373286d1d2fc02a,SP
24431c493992b0cc6ade6cd174994395,SP
2518ab54f9eb6abe9cc565781285ddc2,SP
73b1defe09cb47bd521306b506af7d3a,SP
d524fb303d286d2ce7dfcdd08dc9cfae,SP
9a316a6a199c61a2a5d4204f49c22f52,SP
de290900c1991d72fda0212682ecf3e2,RS
160359b793fcaa5f17e5a5f20c491a75,SP
b4d8f10490d096bae561f1c0bb3c5557,SP
5ea8db638f6283a19f2554c746ab4496,SP
05f44408d29a64126c4abc87d2b2b038,SP
a45fc977eae1ef0ed4504f346d31a0fb,SP
2b629b6b09597b429808b20156ec6998,SP
24c62466418a240484d7c25dbc112222,SP
feeb572a755207d889d166ca90221c84,SP
bdb52fcc684d212ff85ba88d4acc3b7b,SC
f0f2afc6bc6d17723eaf3a95ff93f674,MG
4e36ca9de4b97cb87ff2c474107c28f1,SP
1bdd4c66aa68cf72d2fc25b9f9e4bb48,SP
4c5d80480b7c923ec02b8dee8c00a846,SP
6c77310ef232ed3cc83889e26f3b5159,SP
4fcd9b66261e3288dcf98c7d6f6d07da,SP
fd287f617bff10632a3d985e4be99f81,SP
ae8b5df90eaf220f63f5ed4865cd222c,SP
ae8b5df90eaf220f63f5ed4865cd222c,MG
d6290a5294ee8d7eb9b6aafd583e59e3,RJ
45e5d1e609ed1cbc67ab89e5f817849c,SP
2256919a2a66fc51435c5461a06beb5f,SP
6bba30c18651e627c4ee8c24fb04d41c,PR
781b27c3e9635454e0c656d3d53e570f,SP
3e721650e845549cd3268a5749f843fb,SP
8800d14eb6eb6031624538ca8750b921,SP
66d72a05add1a253c4e8390c215c8306,SP
7e61a4c6d93d6ad8a4ca4a8d00094339,SP
07e4ea9fe9fcc49b673d7d3197b5da23,SP
18b32669d9e5cbe2038b8080829a2c1f,SP
bc292720a8c5a34b208210473ba295fe,SP
d66d818e0e5486b4382bdaad63390b53,SP
724510eaec5c0c1973df8699c23cef4e,SP
6b6de07ee5e837bde4aead95e9891f0e,SP
27d6233886151ecc1ed368ce120ec5cf,MG
e1cef1d9d9cdf18eb3f06c9ac41e3b50,PR
ec5865f7945e691793bc68e066c837fc,SP
fe5cf33c8006e3a98776622acb39c9fe,SP
9520c99fe31b7946785fe4f7c693aa86,SP
bde4e7e3544abf70e995f2cb0f5fc992,MG
d443588d7606795f04ff9db3ee5020d0,SC
b367cc1437c9d0b2794f759930e61eba,SP
b9222683e55758e925b1931565b4f343,BA
0930b4554e6a2135e7132b897c3809f7,SP
cc7075176f9fce6189a5fb6850d52ab3,SP
acdaa16a13bbe2ca9983c730d0e29c2c,SP
53e57107ef6a155ab06400be24aa7922,SP
8fb3923723ef788e9813b430b5ac5c05,SC
225c6cf7ed45310f85da43b31dab00ff,SP
5be8d3fecf2b8d50b2fa90ada4badda8,PR
045c7a03ba28c7d7b3c58e3897f587a7,MG
25cbbd756ea300d0566add5ebb8b3a25,SP
4e3a1311d6cf029c30c9ead449bfbd43,SC
d1de4ee2cdca15e0ccf424096264d3c8,SP
86e9770b85541565274b041849e909e3,SP
357fd478aabae20e8548661577688175,RJ
56e52e0e9ca5698dd8d4fa5de117448c,SP
e5fa00efafb88eb508afaa778eae8a6a,SP
6937859dba684e88640f04b2fd471d7c,SP
c25b60f499ad0bad3d9bd3fd3e82b089,SP
49e3a5faf16d760e0209b520e8364246,SC
0bfa8870838091fe8171ed69f6b89fee,SP
6efae6c7b38cde4c5833376accaedb02,SP
3f728c09846bd39666acf05416a9fefa,RJ
0467205a89711e4ec8e70ef2277e3287,SP
7a63a2feab704e71ea9cf2aba2c7bd10,SP
93aa1607392862dacfb4b54774480f1d,SP
b787106d477dcf42be86fc2e8eabdaab,SP
e2da042c42ce790c81ef3a9f666a92b6,SP
2f62d489455bae79172e60f9eb0a9cea,SP
f7f52d7843e579d62167f8afb3d1d946,SP
7dd1b130c9150c4343cfead610733da0,SP
e7c290bfc31d7eed478c3d3d2d4d2953,SP
bf0b0091259a3839db4a335aa1b4c8dd,RJ
e481ee461ff8fe2c3bd50f798e13b2f8,RJ
45714388825b2025b19af04c84924cdd,SP
5abedb82bfd5944d04bd7e074f189dba,RS
bfd664f7724709fb7bfbb33308a64ccd,RJ
12404c66f4ea97b16664395ecbf61889,SP
04730e3327a051a939ae815e14e482e1,SP
831e2035989f1b9cb217e1093e2992d3,SP
b307cada239e60fdeaef08bc8817c345,SP
a2d3e809723dd48f967c88c7b681799a,SP
d793a2f7a07ce993cbdd2d6ffac8972e,SP
6203b82391cd0a3daf1c4dbe763a318f,RS
6d3113205aaca4d6b2dfdd01e15ec7d7,RJ
910b6236c4771f905eeb252718b05b6e,SP
aaed8fcb92e763144b26eb6ac5ec48c5,SP
43389a4c5d1f6f0fff4486c6ae61d4ea,SP
9cb828e4c199d05058a48c78126e3a51,SP
6c80694f60ad5694975dc614b2a7e723,PR
bf2ac202fb57d18bba91de7d1ee05870,MA
73a8ed1078e1d475d2b1fb7216a52e1a,SP
3dae6feef971cab19fbe93fb8d14eb13,SP
697797bc98580e59013e58bdd5cdd1ba,SP
05d6faf8d3942006edf7cbc669faa965,MG
c60a42174ebe36481da792fbb7da904f,SP
1ff4d17534327066535e75b5bea441ef,SP
2829feee3f2a5c865f84cf4efb8df48d,SP
b357c263e1f33cd68e28110443a2d2ea,PR
0de906f0c72deaf1a1d5f7c23ded9f35,SP
d664b2039deb4f567ef5367877766cf6,SP
06be8b2c2a6e818814aa5416c3512ca3,SP
4089dcf1cbb89bc02b04c143c7dab499,MG
498cdac3b77bd13d44a8cfd3e26b768b,SP
3aae1e931f771197ec742671ee429dc9,SP
dbc3b0665b060a97f3298ba46f58ce1b,SP
506d46f95e03c222c6b3df0c721f7a82,SP
358062b4847c9e2ce76ba4895d0f6625,PR
4dddc24327ff6d738f2a72abf2b2bc71,SP
01074135a88ffa5978eaadfc7f482f2b,SP
e031b115c17b49bdf313c9150d4cfdb0,SP
5697a446ff63940af2ffeb653ae0fc18,SP
eaa6e85721460c83524a1269a2113037,SP
ac9389991e196542581dc80f6be7e5fe,SP
ebcf66c1607001ac95cb9c83eeb8669b,PR
1905a6fa69b8fe273cc0ec81f8ec31b5,RJ
9bd01f4522f8744273b5261450ee0c5e,SP
50ae3a5a52b4ff79495a2abff4490590,SP
dcc495566353215aa81cab568f8fb2bf,SP
938eec02edd60b9aac62487718732066,SP
938eec02edd60b9aac62487718732066,MG
2bc23fea2d23b5e157fea231d05ccc28,SP
c171a641ce5deb8a4f8ec640d78dde03,SP
7f33b2f7072ae341ce1f0f20a6d9e9ab,SP
4d4ab4ddf371a4eef5153387cac80ff8,SP
90375c2818679d0acd512c173b31a0fa,SP
041cba819a99569f87996b65b73ea82e,SP
28fbe65f18578f91f026300af5e6bdbc,SP
3644e8655109be6d27d6e4d9114692b9,SP
2f16a08a008440d69c339763a4024226,SP
c0341f028a07cb3196e3bf4e850066bb,MG
675259524dbb8d518b8af60d1bc7c3ae,SP
9f0f2a19e1bd7373ab446e804e5c4d3e,SP
c0a44fead1bf940766c68e73c9224dd2,SP
9293a0b9f66eb89c45d984173b2f3999,PE
79bb1292df7d62fc35c5121cf94216dd,SP
9024a48543f0247467a77a9208311c07,SP
b14970227d9071f5930ab1774bc471dd,SP
9f88232659bf1587e06ac5ab1aa2d62a,RJ
1a2720764e8d2ce638f1696f2951a9cf,SP
41277f3a6a9033447c24bd3e1ff04c86,SP
8fc47f65b54791a23f7051b6afdaf246,SP
8de235cda79ec1764ed1c31381cb2e4b,PR
73a1b2c642b36dc0c5930e4b654ce46f,SP
489d362ded79f4394b61b6e58453ab18,PR
1187d945103ffe5a5d8fe56169b9c4be,SP
3ba333b554f8465f34ff42c71561e53c,SP
9f96fbe1882a78b811357299fc5d6c8c,SP
51de77120c854253873cebe912d4d46b,RJ
51de77120c854253873cebe912d4d46b,SP
424324b09cd7245a213d08d46272e9e6,SP
5944fb964cf73639af7fcd817b6fd31b,SP
0bb5af1f3b46e6ec23dd85506fa8175f,MG
10224c72b9364fe2d0608e92ae535f88,SP
b7dfb8016d0267b96d13355723f96132,SP
7bdcc37d1c5c4c392f14375e50a41a04,SP
42802b4a173a8c9b8a7039b19c419fc6,SP
f6dca8897da8fa613f0b91b742c58b54,SP
cad2acef57f845758b7d0da4ee76a3e1,MG
93b055de61a2d8f6fb20ae3a2ca073f5,PR
9c6dd0d5cafca153761250014cfbc320,DF
5402a5595f574c530adc86dc28a8050e,RJ
36d80fa68ee43c6ee60518067a8d667b,MA
1db414d3006c156b2ccc309b0b4682fc,SP
7b997f4d6833a33d2df92a0a939a5b25,PR
387782f617545adccce38a442b1fbcb9,MG
b30f6677ba659390857271ffd12c0d29,SP
d841db95e26d664b1ea54020b52e8ae5,SP
3a73a24fa6a0d8ffd462fb4bb62e66fc,SP
37404c7e8f026ab1b81aef92a59939b5,SP
e7a9fabed044b8b1a75e6b95dba9bd92,MG
07f18be24ff2d6a39b166d2fce1bc2b3,MG
36ff0e6c1dc200e440f805f289b4be74,MG
1451f4e1d7e9367d2fe5173de35b9656,PR
7b1b657e9cd1e1d807d0b89c08431139,SP
303b11889a7c5232f208a70be31e8ea0,SP
b92f9e67d8fd2a703b887a16b6374fa8,RJ
e831082804ec0bbebbef04e8b2d8a525,SP
f5b1cfba9fe979f87dcfefc578010e8a,SP
90a2585a7f96989dbc875ae664f8a983,SP
b2127a179063646c6e1e80f4617156fd,RS
2f79d47add1e4f50799767e3088e9630,SP
01ec6affa239058ac384542eb9f6920c,SP
592d19865b28930fef28521989153b19,SP
317bc187384c65775ea8f3b23aad4acf,SP
31172329bcdd8e70610fe3bee1498a9c,SP
38e31ec9d0ed250702ede5bb610d963b,PR
f90aa72a8cc03aa3c3f50789ee872c13,SP
9631be1589a0ed8ca6631d8f48f5f5b3,SP
34df7484b616fc09350bd58d5abd1355,MG
e6b6557ce111de79b31cc857f20ba212,SP
ba8b7845d823368d4400a8ecc26333ac,SP
1d5c39819bbfb4a4e2443ce5409d4148,SP
3d7b9f89c8227047efa43e1c557e0966,SP
a3d314d074a652024b6b7ce9cf5e9275,SP
b1cd362ad264b0da57a669fa27c8f5cc,MG
1ecfa320a6763da8b71ad1fbd4df6550,SP
e42cda49040d08368e11e1544c92db5b,SP
997e6bea52d4cfdae5cbbf67c2ded47b,SP
28abc29a8eb4b7bef7ce1cb43dd3cc36,SP
3b995b138dcbefaf9fffef19025a1e34,SP
c8437ae2370954848655235ebb274b59,SP
7bd62497a7402220bd5006cec2c7b749,SP
d63f6af53a35a1d7e6a58ec09548b9ed,ES
a8c17d4b336d73e8162c709bc88b7c18,RJ
884e5a90e2cbe945648f3851fde2c4c4,SP
e91a90c1253592e046513873529f6431,SP
ded50db70eaa7761be9f42b0cd32a593,SP
d774dda8acab57dc1f473be2a975cdf5,PR
728795566669c2f36ab5118fcde3af33,PR
6d4836ff2cb88dc5916769bc7cbfaefc,RJ
6d4836ff2cb88dc5916769bc7cbfaefc,SP
8f95199a6809023bbfabcd9759bd04a1,SC
8f95199a6809023bbfabcd9759bd04a1,SP
4c4dfbd9dceafac8eb2e502352559f18,SP
f9b79ac2c05f12bab607bfe35b4a2ad2,MT
87b1b0ac27740690a2f04d333724c05f,SP
07884a0d48bbdae5f9a1d8582b57e09b,SP
7068f768a623a654abf648def8753495,SP
914ee15dc01a54f3bcb1df425276d627,SP
c0df4a985da0f64e837ba9b858762f1f,SP
b4d85d4356b0ece0e421f5c58d757107,SP
4c1265c96a9e9859ce850f9edeb28f6b,SP
56e26a902ce7881f0a64c34a8192b537,RJ
3735a11cbccd8916dbc9ccf5f671cc2c,SP
bc8f3d379c349098bbcd8b6f41883e59,RS
d9bb91a82e6e6e885f8509496e458d53,RJ
57c4f75f9937aa5eb6da206e2848c250,SP
5761ffe3eb3586d8bce6917e443b3d08,MG
82a2e37eb201961bce71db63453b6b60,SP
39e5048b65d0f2dc06e626366773b715,SP
748c52d1621e759a512c6175e674dfbe,SP
b93753633fb990e3c74dc9474c9d9e53,SP
c760cdc6e5179c774d347aced5107555,SP
06136e6a6532fabbd5675f8090fca4b3,RJ
bf375386af3b1f89486a565f182219a8,SP
bcfd112593a122ae1272e80681e2ac72,MG
85f1556f734e21409383816d518c8101,BA
027b81ccdf72434e7346aafdf630ff31,SP
245ab579b02d5d10ea1183942b060d54,SP
d46a98b33046509aec0ca7142d63b9b1,PR
a692aceed36257892ac418b3d451b925,SP
d709030e94d8f232fbfd24947c02a10a,RJ
b68b074f1ab9121ef83da7fcc026534a,PR
7ba5aa75c36b0fc349ba94b289d8adeb,SP
b8145816fba4a277273c08ab21aeb7bb,SP
74b688473b5a7667bdef6423f7508177,SP
22648d496637318d8713a49b4e628a87,SP
de12dbe60407b7c1345da3392016d45d,SP
e8595aaa870f27ab07295d40e8c68f85,SC
d5e91ef44fecb8ae4e1ce8e51cb17818,SP
995f4fdaa0eeb0d3c4ac475f47a8c271,RJ
fbb4b099937e8d62bcf20d31634fa166,SP
b72cc1f71e3b599e3d2e7c4a41f6ea07,SP
181f3a2409fbfd9640a4e017c3b9971f,SP
5274d9c61b31f846b8b51562f1f6d3d2,SP
e06507fb1e1f48c1cc59d40e02b82f16,BA
dcd784b797429055d929d908ce30791f,PR
ceb7321e8e4db328b230a89f90e72014,SP
6b1d0be1d67ed935bcaab8aa908f2b3e,SP
fb823d96051d7f90b945ce49c2e4dc8a,SP
afb017b44cd7d15bc0cf9dbe0018de4b,SP
78b7aeae3630346231847e749bfd8a18,SP
4e3ff55c4839ead2cfc1fbd7895c3b20,SP
15762fbce0478c48462956d3fbee08a7,SP
5ac69d0f070172b49f4541b6dc1272c6,SP
fb4d41fc71d5a2350b182caae19fbd37,RJ
