customer_unique_id,recency,frequency,monetary,avg_order_value,avg_review_score,avg_delivery_days,cluster,pca_1,pca_2,cluster_name
0557ce04d044eac7a2f6e11b8988f8ed,63,1,141.28,141.28,4.0,1.0,3,0.2886908618272136,0.8789369640163139,Khách hàng tiềm năng
055966f70078cd8c718bac6f0ec63542,81,1,84.66,84.66,5.0,12.0,0,-0.4436013894025136,0.362969534832505,Khách hàng giá trị thấp
0559a73000c8e1b9a50beb5441ef6046,560,1,359.96999999999997,359.96999999999997,4.0,9.0,3,2.0460886608769533,-0.22522191289146642,Khách hàng tiềm năng
055a6d8515c1b5dbc065a03770ae504b,364,1,35.56,17.78,5.0,0.0,0,-2.7096358103336886,0.5133559119183895,Khách hàng giá trị thấp
055ab020f1b15db97acb142cb9d893ae,173,1,95.69999999999999,47.849999999999994,5.0,7.0,0,-0.9263455191415306,0.5451690526290199,Khách hàng giá trị thấp
055c5682a2e41acdde01578e6e58867b,272,1,47.68,47.68,5.0,4.0,0,-1.5623026860153635,0.5245966340907555,Khách hàng giá trị thấp
055cb384b9943609b975e574725f9fe1,207,1,82.7,82.7,5.0,10.0,0,-0.5195118954359671,0.31845918918076654,Khách hàng giá trị thấp
055dea13a2432a22c8babd5542d9d567,28,1,279.98,279.98,5.0,12.0,3,1.5910707119956138,0.7896987263860279,Khách hàng tiềm năng
055e3d2a2a5a60055ea33e135227bf99,438,1,186.79,186.79,5.0,28.0,3,1.2146970284278267,-1.1876758486402967,Khách hàng tiềm năng
055ec572ac7f3c7bdd04a183830ebe59,412,2,4053.08,2026.54,1.0,4.0,2,6.3437577605084465,0.18456023288131426,Khách hàng giá trị cao
05608ec24b6e52507bbe54dc921d3b62,337,1,45.11,45.11,2.0,8.0,1,-1.3545531572104828,-1.4236288912517476,Khách hàng ít hoạt động
05611a5f1fa509eef8b92840648a6b34,402,1,661.08,220.36,5.0,0.0,3,1.8794729828032368,1.236771620680189,Khách hàng tiềm năng
0561577fae5ac90dc55e6ec7755f4823,84,1,899.27,899.27,5.0,2.0,3,3.3953874755532407,1.8151695599362399,Khách hàng tiềm năng
0561627154992057c23a3630478e6a44,502,1,45.95,45.95,4.0,13.0,0,-1.3733529833413778,-1.0394574853294014,Khách hàng giá trị thấp
0561b5b27b03fb4b1be79acd52b46d1a,14,1,44.28,44.28,5.0,5.0,0,-1.671572360547429,0.8197377471779158,Khách hàng giá trị thấp
056260ac28220b475caa0c4f02cc6137,189,1,66.5,66.5,5.0,11.0,0,-0.869235784240445,0.20608724678811846,Khách hàng giá trị thấp
05669445931c028d97b7c0637b5a2359,331,2,210.78,105.39,5.0,6.0,2,1.0291892512222292,1.327566211075334,Khách hàng giá trị cao
0566eb08d5fd8bb33308595daa60035f,284,1,175.25,175.25,3.0,7.0,3,0.8487954407918159,-0.3669734733673106,Khách hàng tiềm năng
0567862a60d6b41efcb7f0e4d20aac8f,128,1,120.22,120.22,5.0,12.0,3,0.15219605271394568,0.3924132495057498,Khách hàng tiềm năng
0567da3da02026dc5c168ba90480cd94,184,1,54.84,54.84,4.0,9.0,0,-1.1584098457404357,-0.19535469997612764,Khách hàng giá trị thấp
0567f279c243671842613f581ed3462c,341,1,99.43,99.43,5.0,1.0,0,-0.3777437207649095,0.8618036577399873,Khách hàng giá trị thấp
0568a1feeb10e06e647a24c49462b13f,78,1,235.81,235.81,5.0,8.0,3,1.2220678298784156,0.9723699086642753,Khách hàng tiềm năng
056c58156ca6fd3d045cb72a9c9f89c0,215,1,169.41,169.41,5.0,9.0,3,0.6797395989306628,0.5904720388611648,Khách hàng tiềm năng
056ca3094222431b54848cb9ace9e7f1,353,1,75.07,75.07,5.0,10.0,0,-0.680817540921675,0.06800141699057236,Khách hàng giá trị thấp
056cdea81f2a09768fd9dc7e0b45e1ec,385,1,89.08,89.08,5.0,22.0,0,-0.16023833276330834,-0.8577107045863072,Khách hàng giá trị thấp
056cf1da778f8b87140f1a463ae85077,292,1,62.78,62.78,5.0,4.0,0,-1.0989974296623486,0.5727737144909002,Khách hàng giá trị thấp
056cffe73833ae2aa1fe2e9a6c21dc62,573,1,165.12,165.12,5.0,12.0,3,0.6997399913121198,-0.19437364379860336,Khách hàng tiềm năng
056fc0ee91e3ee0ca248736a6b84da62,28,1,37.37,37.37,5.0,4.0,0,-1.974283871518678,0.8273494935886097,Khách hàng giá trị thấp
056fc7649dca9b36f1b2171d6176a2da,378,1,288.1,144.05,4.0,3.0,3,0.9453206566228444,0.3510148442599024,Khách hàng tiềm năng
0570089e1e1b3cf57b7f7d545cb204aa,458,1,121.09,60.545,5.0,5.0,0,-0.5622252511562325,0.332536282286284,Khách hàng giá trị thấp
05701e8cd8fe331cc9b4262af27d7ee3,578,1,72.71,72.71,3.0,12.0,1,-0.5440624134794767,-1.455019816338159,Khách hàng ít hoạt động
057312c2a559d92cdc191e1a225e885d,340,1,38.0,38.0,5.0,9.0,0,-1.845075569268466,-0.029544701358454547,Khách hàng giá trị thấp
0573d0e58acad0252c134f6f8b5e20ec,441,1,164.31,164.31,5.0,6.0,3,0.5739340740391735,0.4685507633204449,Khách hàng tiềm năng
057494718ad48e723270968367ec3a5d,566,1,155.19,155.19,5.0,18.0,3,0.7091797255311597,-0.6647202128862124,Khách hàng tiềm năng
05755725f3a0c8a02ff4c66bed06628d,492,1,49.1,49.1,5.0,6.0,0,-1.4708891300076206,0.04315198333576939,Khách hàng giá trị thấp
057581e17e81bd35d08e3cdc8f79e60a,517,1,345.18,345.18,5.0,1.0,3,1.7458263316807845,0.9537928434440323,Khách hàng tiềm năng
057583d44728a47f6f223414b7e6cc83,115,1,197.36,98.68,5.0,7.0,3,0.299241953688188,0.8420655818946807,Khách hàng tiềm năng
0575cd7136225e48114040a0722d8b14,17,1,31.22,31.22,3.0,7.0,0,-2.0676949279939847,-0.4546848092189932,Khách hàng giá trị thấp
057707b95bb0f789915111ab30d7b772,84,1,81.46,81.46,1.0,8.0,1,-0.2885147807850555,-1.3767821351707976,Khách hàng ít hoạt động
05779697464f50cf68fbff9f39a5ba1e,318,1,732.68,732.68,5.0,2.0,3,3.048736830211801,1.3987763956735777,Khách hàng tiềm năng
0577db0efc765dafeb6ff6ad59238c0e,462,1,76.0,38.0,5.0,7.0,0,-1.3095077433152573,0.03853710113222434,Khách hàng giá trị thấp
057849337587f53b30857702b3f6a56f,222,1,77.66,77.66,3.0,28.0,1,-0.13160525375323312,-2.1281151695716978,Khách hàng ít hoạt động
057854159bbc3a0aca93bbecd210c495,449,1,80.56,80.56,4.0,14.0,0,-0.40871683467739434,-0.8750047322137703,Khách hàng giá trị thấp
057aabbda613ce138603880767818b6c,209,1,123.52,123.52,1.0,9.0,1,0.4390757795189926,-1.5245448469274219,Khách hàng ít hoạt động
057b2c322ae3c64ab023519811c9f5d7,197,1,77.57,77.57,5.0,18.0,0,-0.47449189253478796,-0.30213950098637454,Khách hàng giá trị thấp
057c2691d1064a864c78eb7e34307b46,257,1,263.25,263.25,5.0,7.0,3,1.3937961930029052,0.8085321686967597,Khách hàng tiềm năng
057dbb60927c6bc5bf3ca3f2f23e447f,357,1,1583.71,1583.71,5.0,6.0,3,4.44580010972279,1.254841124704165,Khách hàng tiềm năng
057e56752630652c673205286270e5a3,79,1,240.53,240.53,4.0,10.0,3,1.3685628982486036,0.3140335951366604,Khách hàng tiềm năng
057ec892ba68872e8742dc47e3727187,145,1,47.86,47.86,5.0,1.0,0,-1.6157328111787976,0.9508592289337284,Khách hàng giá trị thấp
057ef0b5aa3ce2afa4394072a4d11c7e,212,1,156.19,156.19,4.0,15.0,3,0.7307582814812607,-0.3997412518618902,Khách hàng tiềm năng
057f54779f0908b7b0c72501aee70bcc,244,1,265.55,265.55,2.0,0.0,3,1.4968456147928384,-0.1534750532472763,Khách hàng tiềm năng
057f7fafc983275ba2d7a10e029803a6,478,1,129.91,129.91,1.0,7.0,1,0.4910217528917243,-1.7657912980330364,Khách hàng ít hoạt động
05804477d11e865ace16b31e4257c46a,135,1,27.28,27.28,5.0,1.0,0,-2.552904305553527,0.806878937632547,Khách hàng giá trị thấp
05805184af39a1de60d6f00eca676a86,139,1,222.48,222.48,5.0,7.0,3,1.1046315756458096,0.9396636298020958,Khách hàng tiềm năng
058199325498b546a39e5652a04dbbcc,208,1,145.52,72.76,4.0,18.0,0,0.06871940201847361,-0.7448624731300026,Khách hàng giá trị thấp
0581b683b2965a9e6c11e0d1059a751e,401,1,168.29000000000002,168.29000000000002,4.0,7.0,3,0.7074825578429792,-0.0489085048539759,Khách hàng tiềm năng
0581ef72dbfe4bfd10751730ead20e1b,257,1,168.78,168.78,5.0,18.0,3,0.8468789637343377,-0.16925638149775213,Khách hàng tiềm năng
05821b648f491ae7a04b5038de685585,370,1,185.93,185.93,3.0,9.0,3,0.989466731555243,-0.6353337023705463,Khách hàng tiềm năng
0582b201db50b4a6a7e80e27f380de9c,122,1,80.88,80.88,5.0,10.0,0,-0.558632644891383,0.4416670383169898,Khách hàng giá trị thấp
0583a3227ed3f4f3c348e5e25b3dd9a5,273,1,145.56,145.56,5.0,5.0,3,0.3455784447989882,0.7668422982746192,Khách hàng tiềm năng
0583cd120bb9d6983181ca37d54e9d95,481,1,50.98,50.98,1.0,7.0,1,-1.0916910352988787,-2.0393314013713186,Khách hàng ít hoạt động
0584c1046bc1dfdebe7878239fa9b5c5,376,1,35.0,35.0,5.0,19.0,0,-1.7896557091029959,-0.8795325742360266,Khách hàng giá trị thấp
05855ed55d97bc464aff435959536301,146,1,52.29,52.29,5.0,0.0,0,-1.4861901877971073,1.0517860145476123,Khách hàng giá trị thấp
0585e62fb157dcf017fb8be5d6569d51,132,1,67.28999999999999,67.28999999999999,4.0,13.0,0,-0.737609040906528,-0.3661682155178745,Khách hàng giá trị thấp
05869a56cb7edf789454b3ee270a0888,275,1,55.0,55.0,5.0,13.0,0,-1.149434906312172,-0.13379323943142316,Khách hàng giá trị thấp
05881608070651676a74a9859c492c43,98,1,66.25999999999999,33.129999999999995,5.0,6.0,0,-1.5650353552138,0.6316363788767821,Khách hàng giá trị thấp
05888a33939ad06881d380349c0d0b1c,139,1,57.23,57.23,5.0,5.0,0,-1.2384123316804472,0.7023820172880555,Khách hàng giá trị thấp
0588cca7a35c8d68b0503d9ae53dee38,545,1,266.76,266.76,5.0,4.0,3,1.363726241026419,0.6047626049577222,Khách hàng tiềm năng
058aa00e0e9f4f0a2febfce3725d71c1,125,1,222.04,111.02,4.0,5.0,3,0.5357493297604763,0.5070412333174069,Khách hàng tiềm năng
058b4f94b9f3d56dfed6db3bc7e68590,511,1,118.28,118.28,5.0,13.0,3,0.15027431912204883,-0.27346906377641367,Khách hàng tiềm năng
058b604a0df6b29f03c540de254b197f,134,1,186.64,46.66,5.0,7.0,0,-0.3912265030100054,0.6982828761626808,Khách hàng giá trị thấp
058c974241ca9223249ab8ba9274478b,26,1,177.11,177.11,5.0,2.0,3,0.6178720953346513,1.4317823232172175,Khách hàng tiềm năng
058caed2fcfcc2b2318bb283b48d298a,14,1,44.92,44.92,5.0,6.0,0,-1.6283247990886054,0.7466462000071142,Khách hàng giá trị thấp
058d30d972910f7fa6cf0121695a6e37,118,1,178.32,59.44,5.0,4.0,0,-0.2798544640889817,0.9819056336504443,Khách hàng giá trị thấp
058d6b83ce3623b02a4eb4e30e7dff81,182,1,176.65,176.65,1.0,35.0,1,1.5466543054394803,-3.3865415224382978,Khách hàng ít hoạt động
058d762747c6abfa37aab7f46a08a110,24,1,521.54,521.54,1.0,7.0,1,2.8552277463809688,-0.6704492079528019,Khách hàng ít hoạt động
058e28fceb01698d7eefe53e8fe2ce9e,452,1,65.1,65.1,4.0,7.0,0,-0.9031892944442458,-0.40053014251239066,Khách hàng giá trị thấp
058fdc81abdc81e3668c052fabd4d88b,22,1,15.38,15.38,1.0,7.0,1,-3.0783701788448425,-1.67571471626336,Khách hàng ít hoạt động
059063072de58e5a847e76c4593d5629,70,1,873.8599999999998,436.9299999999999,1.0,6.0,3,3.1158908223821413,-0.6133730955522858,Khách hàng tiềm năng
05915465847795db99787e08bb715603,566,1,64.52,64.52,4.0,5.0,0,-0.9547421862688448,-0.42256871400974827,Khách hàng giá trị thấp
059253065c26a364810154b4792fd748,520,1,92.16,92.16,5.0,12.0,0,-0.29229298907038864,-0.2819850173340266,Khách hàng giá trị thấp
05950dd13be9313da9752082073de48d,381,1,215.56,107.78,5.0,7.0,3,0.45383386854894264,0.46196535117051846,Khách hàng tiềm năng
059651e2ae17025bfe1e9aee451c94d3,445,1,103.55,103.55,5.0,6.0,0,-0.21109348285387444,0.32903690899007687,Khách hàng giá trị thấp
0596964a37f26c52511c462d26cca8c9,493,1,100.76,100.76,5.0,12.0,0,-0.14144502041772047,-0.21510248239601995,Khách hàng giá trị thấp
05975c5f08ae5d957662b67328858c54,173,1,36.69,36.69,5.0,13.0,0,-1.8296831382318803,-0.09356368601388591,Khách hàng giá trị thấp
05976e2151f7efa4d1bd1bda5d378ee7,524,1,81.08999999999999,81.08999999999999,4.0,1.0,0,-0.6458963774890006,0.01584191923408998,Khách hàng giá trị thấp
05982d28754c6ff4db35d50e9ee11b24,61,1,71.44,71.44,5.0,1.0,0,-0.9423514482874384,1.193617805891174,Khách hàng giá trị thấp
0598dd4eaa6611265e192ffa2e8133aa,148,1,224.9,112.45,4.0,11.0,3,0.6731056776261793,0.012600820150385796,Khách hàng tiềm năng
059907a512be8ac75b50cbcf6f837d18,74,1,150.78,75.39,4.0,3.0,0,-0.16128136414506997,0.627379053053996,Khách hàng giá trị thấp
059ba8400bf965adf606ecc7ef3396e9,161,1,205.26,205.26,5.0,13.0,3,1.0827831612333827,0.41969639194813213,Khách hàng tiềm năng
059d1f5650f05d9fed9a6d941593f9b4,169,2,131.94,65.97,2.5,23.0,2,0.7429306258458308,-1.143146746535022,Khách hàng giá trị cao
059d9f786496163334e5ea84c053917a,57,1,905.03,905.03,4.0,10.0,3,3.6336956165937484,0.7325667421545872,Khách hàng tiềm năng
059df858268233a129d148da9fb96bf2,189,1,86.63000000000001,86.63000000000001,5.0,14.0,0,-0.3644045131977218,0.050552966629597185,Khách hàng giá trị thấp
059e0f6c22a36c98be342c280b7588c2,267,1,631.59,631.59,4.0,24.0,3,3.290419778940067,-0.7727587484821359,Khách hàng tiềm năng
059e4dfa8c1b3dd4e5179e126987f1b9,527,1,82.84,41.42,5.0,3.0,0,-1.240265056924826,0.27276939756230095,Khách hàng giá trị thấp
059e7585d8fcd2430a33375bdbcbb990,15,2,951.06,317.02,5.0,3.6666666666666665,2,3.1984736787737567,2.3681968034990413,Khách hàng giá trị cao
059fa076fac3b456fd6592d4f7142b9e,188,1,162.26,162.26,1.0,40.0,1,1.4979905005852079,-3.8061813812415117,Khách hàng ít hoạt động
05a021f89882d0c4df802f3c18897a34,52,1,156.93,39.2325,5.0,4.0,0,-0.7430120452661507,1.0050863383860411,Khách hàng giá trị thấp
05a0d2f74bfcf5c9f349eeff7939ce76,159,1,198.73,198.73,5.0,7.0,3,0.9124406600243097,0.8764495232853222,Khách hàng tiềm năng
05a0f07d29f7001f0e98fe7093869fd7,437,1,50.69,50.69,4.0,12.0,0,-1.2288420010247676,-0.8351578544622674,Khách hàng giá trị thấp
05a16ff4eb1c5d210f658103c2f34d21,190,1,114.44,114.44,1.0,11.0,1,0.34739977482408335,-1.6719787102511734,Khách hàng ít hoạt động
05a2746f52eedb30b1ba9a67a457e605,476,1,145.32,72.66,5.0,1.0,0,-0.3296553929282109,0.6663271950127114,Khách hàng giá trị thấp
05a2a8159b5f30e79614ae9e14cafc4a,467,1,57.239999999999995,57.239999999999995,3.0,1.0,0,-1.160782917218094,-0.5053966605568518,Khách hàng giá trị thấp
05a355563b28a256026dda6056eae78b,350,1,75.65,75.65,4.0,6.0,0,-0.6703738078428109,-0.12469909435543741,Khách hàng giá trị thấp
05a3b50193563913613acada5c86b1d2,442,1,123.01,123.01,1.0,7.0,1,0.39762068098374703,-1.7266655792678838,Khách hàng ít hoạt động
05a44bb9e10fbeef34e7641d21d729b1,188,1,150.39,150.39,5.0,7.0,3,0.43808543234744307,0.7515366256261374,Khách hàng tiềm năng
05a4ccd655aab0d1303b42b3bf3418ef,274,1,107.9,107.9,2.0,9.0,1,0.13623377988791704,-1.154487996434729,Khách hàng ít hoạt động
05a4e266c35394b2cd6348b0c9145113,69,1,224.02,224.02,5.0,14.0,3,1.2495833658519733,0.5081504662430101,Khách hàng tiềm năng
05a52a1a122f97ac13d61c160bbe7225,47,1,370.26,370.26,5.0,1.0,3,1.8576711357983002,1.6908252868979778,Khách hàng tiềm năng
05a70933d2ed6cb04504e9864eadcc1c,307,1,50.01,50.01,5.0,4.0,0,-1.4815897218377527,0.4848424877834036,Khách hàng giá trị thấp
05a993b922d6998fb0106c37dbf5f472,484,1,159.56,159.56,4.0,5.0,3,0.5797765772977357,-0.03652891267265276,Khách hàng tiềm năng
05aa2ef3623cdba9ca3e83b91f1eee5c,423,1,103.55,103.55,4.0,5.0,0,-0.1563992969530379,-0.06843970312841788,Khách hàng giá trị thấp
05abd7660c793780c1907b39ce20263f,414,1,136.5,136.5,1.0,10.0,1,0.6316823502375891,-1.885436833999063,Khách hàng ít hoạt động
05ad5f7e74d3cfc5f83c8ef5b0481f4c,167,1,444.25,444.25,5.0,18.0,3,2.4974777022367567,0.24873109449109687,Khách hàng tiềm năng
05af29c66d8591d7e3d1c6e8331e60da,29,1,70.49,70.49,5.0,4.0,0,-0.9079279769303029,1.0070320642552315,Khách hàng giá trị thấp
05af4d441293afa8f7d8a960b3caf4b0,170,1,27.19,27.19,1.0,22.0,1,-1.8575756341162213,-2.9009736671652284,Khách hàng ít hoạt động
05af5b898ede8240d10b425a29cd96b6,176,1,138.73,138.73,3.0,14.0,1,0.5834495533382749,-0.8101570439132054,Khách hàng ít hoạt động
05af77be50ec611bb5b5d9e4f0579c61,407,1,31.75,31.75,5.0,4.0,0,-2.239211464902638,0.20332514834230142,Khách hàng giá trị thấp
05b072d40a72efe9dc9752cb3ac00dd6,283,1,86.15,86.15,5.0,14.0,0,-0.37221456780893913,-0.0943794666623426,Khách hàng giá trị thấp
05b0ef4db4b270f35b932bd7157fa44c,465,1,475.97,475.97,5.0,7.0,3,2.4093185191823348,0.6633393126958744,Khách hàng tiềm năng
05b0f3be535890cfa3de97c815033cfb,193,1,113.15,113.15,1.0,25.0,1,0.5969482299589709,-2.760326039425236,Khách hàng ít hoạt động
05b18010a8a20bb7103a7c67b1b37800,63,1,180.85,180.85,5.0,3.0,3,0.6733093525739351,1.304236755547212,Khách hàng tiềm năng
05b3574712df1ac8343c7f3a6ebc6e2a,344,1,129.32,129.32,5.0,6.0,3,0.16473731515312864,0.5472026427803018,Khách hàng tiềm năng
05b3a9ee7e4c98824766d8eccd3f8d89,117,1,73.33,73.33,4.0,7.0,0,-0.7078155381168683,0.1444551570960639,Khách hàng giá trị thấp
05b3b3ee23ee41022bac0887570c9064,532,1,81.15,81.15,5.0,20.0,0,-0.3540363999157998,-0.9543361944275757,Khách hàng giá trị thấp
05b580c24df8ccb5d7a77e8c8c661e85,376,1,97.87,97.87,2.0,16.0,1,0.10677446912708198,-1.8784065944844148,Khách hàng ít hoạt động
05b5bf96be35948171c3ddbf97c7536b,364,1,88.72,88.72,3.0,19.0,1,-0.07651668184437448,-1.6117222483148423,Khách hàng ít hoạt động
05b6b8be6f453fa2422e5edf1ace2fb6,111,1,99.75,99.75,5.0,19.0,0,-0.030671638310788084,-0.17577655094438618,Khách hàng giá trị thấp
05b6f8d94c378446bcfe5cb4f75785b1,245,1,76.85,76.85,5.0,4.0,0,-0.7582031630761493,0.7024889187395951,Khách hàng giá trị thấp
05b799873380ba4d0e38536e05777d55,117,1,80.6,80.6,1.0,27.0,1,0.058819677466202425,-2.8965476662619722,Khách hàng ít hoạt động
05b80c4aa9033a250e6c5ff42d2762b7,283,1,84.23,84.23,5.0,21.0,0,-0.2760118587142725,-0.6411168350957732,Khách hàng giá trị thấp
05b82760216e5ec78270c2eb12bee770,150,1,455.04,455.04,4.0,8.0,3,2.4205180830762294,0.5452104921399842,Khách hàng tiềm năng
05ba4d5c6f77a2caf887c1f8826dc8e9,63,1,32.71,32.71,5.0,4.0,0,-2.195566001020617,0.736276066763234,Khách hàng giá trị thấp
05bc195d57fb23eee0aea9e943f01c61,416,1,75.07,75.07,4.0,4.0,0,-0.7206581954929585,-0.07319176923173869,Khách hàng giá trị thấp
05bc82fd4c4ef1b3255edba01b021a03,237,1,36.0,36.0,5.0,8.0,0,-1.9562378102212292,0.1893604982442574,Khách hàng giá trị thấp
05bc8e1bebeff93bdf784213a7aed5d7,85,1,128.85,128.85,5.0,3.0,3,0.09654164283893531,1.1726144865769283,Khách hàng tiềm năng
05bce6290ac80965d9f8b1028106c9fa,93,1,132.59,132.59,5.0,5.0,3,0.1837297476248149,1.014327431115905,Khách hàng tiềm năng
05bd60ad162c2f632a06cdd88ad29a7f,283,1,107.94,107.94,1.0,17.0,1,0.36485599801412444,-2.293734534153627,Khách hàng ít hoạt động
05bec91160ac972b215b0e0aab6fafef,55,1,44.98,44.98,5.0,10.0,0,-1.548601622018863,0.37579442363811155,Khách hàng giá trị thấp
05c0c68fbdf283e56b37df9f2d20245c,214,1,113.7,56.85,5.0,6.0,0,-0.653724622764846,0.6093071853319985,Khách hàng giá trị thấp
05c111320b7353c49806016020b89a05,410,1,117.94,117.94,5.0,7.0,0,0.028481199755490936,0.34277808043210656,Khách hàng giá trị thấp
05c14c05a9702532aced22b6faf4cca8,405,1,62.01,62.01,1.0,7.0,1,-0.76323166926646,-1.8674085742800042,Khách hàng ít hoạt động
05c28100d58083915a789abbe5994929,498,1,123.25,123.25,5.0,8.0,3,0.12402158082397836,0.1441339228103716,Khách hàng tiềm năng
05c2f0afd235cae744d0cd6c31d8813f,415,1,68.02,68.02,3.0,9.0,0,-0.7170860810703795,-0.994082498028242,Khách hàng giá trị thấp
05c3866bb382cfcc6e71e0a826e52517,162,1,94.43,94.43,5.0,13.0,0,-0.23794384458937912,0.19373205129119841,Khách hàng giá trị thấp
05c400a7bfd72c61f0eff35fd338baa4,131,1,99.9,99.9,5.0,5.0,0,-0.29653532700619434,0.8746608109117805,Khách hàng giá trị thấp
05c4d0ad4778407e3220f29cd5202e11,14,1,203.05,203.05,5.0,7.0,3,0.9466378931319314,1.1037795197513742,Khách hàng tiềm năng
05c53729b47c59ee7131cf59a3ea0de1,300,1,41.75,41.75,5.0,10.0,0,-1.6692396334326456,-0.01899634337206459,Khách hàng giá trị thấp
05c567475380140907b9ca53ba1dcfeb,11,1,73.44,36.72,5.0,6.0,0,-1.3939463866376964,0.7936268118208006,Khách hàng giá trị thấp
05c5923ea867b6d88fd8214a494de641,300,1,25.75,25.75,4.0,4.0,0,-2.51354693060154,-0.2006498233396272,Khách hàng giá trị thấp
05c5a0912e201b4702af1f2c46a1c695,98,1,141.74,141.74,1.0,14.0,1,0.7671733793230335,-1.7014173852743721,Khách hàng ít hoạt động
05c686adfdce0087f70f97a619c3b556,66,1,23.19,23.19,3.0,2.0,0,-2.6540420456188953,-0.22697933535032946,Khách hàng giá trị thấp
05c6e849aea7a82f3d8738ebafa5aac4,311,1,213.14,213.14,3.0,7.0,3,1.1829381112129516,-0.35143953473950956,Khách hàng tiềm năng
05c730147a672cb1c184840301c23a66,341,1,67.6,67.6,4.0,13.0,0,-0.7262857356779714,-0.6835364970992058,Khách hàng giá trị thấp
05ca8458d5b3e8ca4098650e24802536,235,1,97.71,97.71,1.0,10.0,1,0.06068159373162266,-1.7090083251952721,Khách hàng ít hoạt động
05cab221c84aa6571f3d73bb6d98d662,389,1,155.63,155.63,5.0,12.0,3,0.5958033142518792,0.06906358034462087,Khách hàng tiềm năng
05cb25c0b98e8d6f839049d97adfecab,43,1,814.37,271.45666666666665,1.0,4.0,1,2.6035760079377166,-0.49677592684502275,Khách hàng ít hoạt động
05cc11f944a9cc2f8dd41fae770c313d,112,1,1100.52,550.26,2.0,31.0,1,3.916835662003861,-2.031626446147755,Khách hàng ít hoạt động
05cc26cc3850b1809c338822fdd73ed2,138,1,31.23,31.23,3.0,25.0,1,-1.7195601421540798,-2.028312498883661,Khách hàng ít hoạt động
05ccf48d62388b60b669b482762ab6f9,286,1,194.92,194.92,5.0,13.0,3,0.9967815301212378,0.21411736499059508,Khách hàng tiềm năng
05ce3c177b2fe947353efc1fed8c325d,81,1,93.83,93.83,5.0,6.0,0,-0.384509285627641,0.8556560108831273,Khách hàng giá trị thấp
05cf4ddb31059a169df61046881d812f,293,1,298.3,298.3,5.0,20.0,3,1.8573966012751266,-0.21341424309859724,Khách hàng tiềm năng
05d1983f756f88c02430157372fc1402,88,1,31.95,31.95,1.0,7.0,1,-1.8795619441697788,-1.5728254638953194,Khách hàng ít hoạt động
05d1cd05687fd5153a9c244ee7052e99,403,1,296.60999999999996,296.60999999999996,4.0,13.0,3,1.7894570353237975,-0.3507442282642231,Khách hàng tiềm năng
05d1d2d9f0161c5f397ce7fc770910d4,470,1,97.42,97.42,5.0,16.0,0,-0.12223810812482926,-0.4984642597242084,Khách hàng giá trị thấp
05d327ae96ae69912a3fbe585516db18,188,1,335.47,335.47,5.0,1.0,3,1.6914674259793978,1.4471737427969462,Khách hàng tiềm năng
05d3991ae07553007b20a9aad3eaa41c,153,1,17.61,17.61,5.0,4.0,0,-3.2120711673802558,0.42604274501240386,Khách hàng giá trị thấp
05d4a7799b1b99f40a6a679e24df86df,357,1,329.98,329.98,5.0,2.0,3,1.6853540718238698,1.1075102043946017,Khách hàng tiềm năng
05d6cbef1ece68d2e6252d0c1c7a79cf,87,1,106.34,106.34,4.0,21.0,0,0.19015054477309845,-0.7832892666526206,Khách hàng giá trị thấp
05d7600f5c526e0722b3e07059588bcb,180,1,376.12,188.06,5.0,6.0,3,1.3800255382379187,1.0068759100067801,Khách hàng tiềm năng
05d814587e80f2e2846c144d4fb511bc,38,1,140.92000000000002,70.46000000000001,1.0,4.0,1,-0.034603573404886255,-0.9390034471624038,Khách hàng ít hoạt động
05d9b1eceefe1ded15739bf5091de7b0,92,1,149.36,149.36,4.0,11.0,3,0.5758034468051143,0.0790156052402607,Khách hàng tiềm năng
05da72f690ec2fc4d00529e6e5d9a677,94,1,87.97,87.97,4.0,5.0,0,-0.43852294927321733,0.3862361868767301,Khách hàng giá trị thấp
05dab2d8130ccd303608aafc145ecf3e,168,1,57.29,57.29,5.0,0.0,0,-1.3321368378511,1.0443552035022916,Khách hàng giá trị thấp
05daf48671f2479af012c6d45b3bce69,493,1,67.24,33.62,1.0,7.0,1,-1.2174392030601093,-2.0764688722886735,Khách hàng ít hoạt động
05db15e48c7ed44cff9dfaa4f374f3dc,141,1,197.46,197.46,5.0,14.0,3,1.035580008363432,0.36178848524659585,Khách hàng tiềm năng
05dc31852040e5e6837f220db434be1c,181,1,537.99,537.99,3.0,7.0,3,2.7624855867202083,0.1155825170696917,Khách hàng tiềm năng
05dc7381ace8c9b5a634129ce38dff60,382,1,504.78,252.39,5.0,0.0,3,1.7707065441040946,1.2473147173535994,Khách hàng tiềm năng
05ddcb65dcf77c362a1b60bdc5ef86e8,117,1,31.29,31.29,5.0,13.0,0,-2.0956231696500414,-0.05320392321286944,Khách hàng giá trị thấp
05deb0755cb5c09fab08a1f06ed4e3f4,189,1,80.11000000000001,80.11000000000001,5.0,4.0,0,-0.6888618863635679,0.7998244267249669,Khách hàng giá trị thấp
05deca1c689c7d6d251146fbe36d37ae,545,1,450.41999999999996,75.07,5.0,13.0,3,0.8771191809843947,-0.1951672505837372,Khách hàng tiềm năng
05e07c4abd22863100e52617e94304aa,168,1,280.87,280.87,5.0,3.0,3,1.4261056420196747,1.2717524489499994,Khách hàng tiềm năng
